# AE file: C:\AES\Matthias\WSe2_sputtered PE/volt cal. factor =        1. Y is volts 
00190.9469 0000.2557 02334  003
00191.4382 0000.2530 02340  003
00191.9296 0000.2530 02346  003
00192.4209 0000.2551 02352  003
00192.9122 0000.2591 02358  003
00193.4035 0000.2612 02364  003
00193.8948 0000.2628 02370  003
00194.3861 0000.2597 02376  003
00194.8774 0000.2588 02382  003
00195.3687 0000.2539 02388  003
00195.8600 0000.2539 02394  003
00196.3513 0000.2585 02400  003
00196.8426 0000.2591 02406  003
00197.3339 0000.2585 02412  003
00197.8252 0000.2631 02418  003
00198.3165 0000.2618 02424  003
00198.8078 0000.2606 02430  003
00199.2991 0000.2576 02436  003
00199.7904 0000.2560 02442  003
00200.2817 0000.2567 02448  003
00200.7730 0000.2573 02454  003
00201.2643 0000.2588 02460  003
00201.7556 0000.2612 02466  003
00202.2469 0000.2658 02472  003
00202.7382 0000.2673 02478  003
00203.2295 0000.2673 02484  003
00203.7208 0000.2676 02490  003
00204.2121 0000.2689 02496  003
00204.7034 0000.2686 02502  003
00205.1947 0000.2679 02508  003
00205.6860 0000.2667 02514  003
00206.1773 0000.2692 02520  003
00206.6686 0000.2658 02526  003
00207.1599 0000.2661 02532  003
00207.6512 0000.2640 02538  003
00208.1425 0000.2609 02544  003
00208.6339 0000.2582 02550  003
00209.1252 0000.2594 02556  003
00209.6165 0000.2585 02562  003
00210.1078 0000.2588 02568  003
00210.5991 0000.2539 02574  003
00211.0904 0000.2554 02580  003
00211.5817 0000.2515 02586  003
00212.0730 0000.2554 02592  003
00212.5643 0000.2557 02598  003
00213.0556 0000.2600 02604  003
00213.5469 0000.2612 02610  003
00214.0382 0000.2606 02616  003
00214.5295 0000.2603 02622  003
00215.0208 0000.2606 02628  003
00215.5121 0000.2600 02634  003
00216.0034 0000.2582 02640  003
00216.4947 0000.2585 02646  003
00216.9860 0000.2579 02652  003
00217.4773 0000.2594 02658  003
00217.9686 0000.2570 02664  003
00218.4599 0000.2588 02670  003
00218.9512 0000.2582 02676  003
00219.4425 0000.2600 02682  003
00219.9338 0000.2579 02688  003
00220.4251 0000.2567 02694  003
00220.9164 0000.2591 02700  003
00221.4077 0000.2597 02706  003
00221.8990 0000.2576 02712  003
00222.3903 0000.2588 02718  003
00222.8816 0000.2618 02724  003
00223.3729 0000.2625 02730  003
00223.8642 0000.2640 02736  003
00224.3555 0000.2646 02742  003
00224.8468 0000.2652 02748  003
00225.3382 0000.2646 02754  003
00225.8295 0000.2640 02760  003
00226.3208 0000.2588 02766  003
00226.8121 0000.2612 02772  003
00227.3034 0000.2661 02778  003
00227.7947 0000.2655 02784  003
00228.2860 0000.2637 02790  003
00228.7773 0000.2689 02796  003
00229.2686 0000.2692 02802  003
00229.7599 0000.2667 02808  003
00230.2512 0000.2679 02814  003
00230.7425 0000.2695 02820  003
00231.2338 0000.2692 02826  003
00231.7251 0000.2713 02832  003
00232.2164 0000.2734 02838  003
00232.7077 0000.2728 02844  003
00233.1990 0000.2789 02850  003
00233.6903 0000.2805 02856  003
00234.1816 0000.2817 02862  003
00234.6729 0000.2811 02868  003
00235.1642 0000.2768 02874  003
00235.6555 0000.2777 02880  003
00236.1468 0000.2753 02886  003
00236.6381 0000.2750 02892  003
00237.1294 0000.2750 02898  003
00237.6207 0000.2762 02904  003
00238.1120 0000.2747 02910  003
00238.6033 0000.2744 02916  003
00239.0946 0000.2728 02922  003
00239.5859 0000.2740 02928  003
00240.0772 0000.2734 02934  003
00240.5685 0000.2728 02940  003
00241.0598 0000.2713 02946  003
00241.5511 0000.2734 02952  003
00242.0424 0000.2753 02958  003
00242.5338 0000.2695 02964  003
00243.0251 0000.2713 02970  003
00243.5164 0000.2750 02976  003
00244.0077 0000.2737 02982  003
00244.4990 0000.2713 02988  003
00244.9903 0000.2762 02994  003
00245.4816 0000.2753 03000  003
00245.9729 0000.2716 03006  003
00246.4642 0000.2710 03012  003
00246.9555 0000.2747 03018  003
00247.4468 0000.2759 03024  003
00247.9381 0000.2783 03030  003
00248.4294 0000.2789 03036  003
00248.9207 0000.2789 03042  003
00249.4120 0000.2783 03048  003
00249.9033 0000.2814 03054  003
00250.3946 0000.2783 03060  003
00250.8859 0000.2835 03066  003
00251.3772 0000.2820 03072  003
00251.8685 0000.2835 03078  003
00252.3598 0000.2859 03084  003
00252.8511 0000.2887 03090  003
00253.3424 0000.2902 03096  003
00253.8337 0000.2887 03102  003
00254.3250 0000.2875 03108  003
00254.8163 0000.2863 03114  003
00255.3076 0000.2863 03120  003
00255.7989 0000.2850 03126  003
00256.2903 0000.2838 03132  003
00256.7816 0000.2853 03138  003
00257.2729 0000.2853 03144  003
00257.7642 0000.2853 03150  003
00258.2555 0000.2820 03156  003
00258.7468 0000.2811 03162  003
00259.2381 0000.2780 03168  003
00259.7294 0000.2759 03174  003
00260.2207 0000.2731 03180  003
00260.7120 0000.2719 03186  003
00261.2033 0000.2673 03192  003
00261.6946 0000.2600 03198  003
00262.1859 0000.2570 03204  003
00262.6772 0000.2502 03210  003
00263.1685 0000.2457 03216  003
00263.6598 0000.2383 03222  003
00264.1511 0000.2319 03228  003
00264.6424 0000.2277 03234  003
00265.1337 0000.2194 03240  003
00265.6250 0000.2148 03246  003
00266.1163 0000.2094 03252  003
00266.6076 0000.2045 03258  003
00267.0989 0000.1984 03264  003
00267.5902 0000.1978 03270  003
00268.0815 0000.1895 03276  003
00268.5728 0000.1855 03282  003
00269.0641 0000.1813 03288  003
00269.5554 0000.1773 03294  003
00270.0467 0000.1746 03300  003
00270.5380 0000.1706 03306  003
00271.0293 0000.1678 03312  003
00271.5206 0000.1660 03318  003
00272.0119 0000.1669 03324  003
00272.5032 0000.1712 03330  003
00272.9945 0000.1724 03336  003
00273.4858 0000.1709 03342  003
00273.9771 0000.1761 03348  003
00274.4684 0000.1788 03354  003
00274.9597 0000.1810 03360  003
00275.4510 0000.1825 03366  003
00275.9424 0000.1892 03372  003
00276.4337 0000.1904 03378  003
00276.9250 0000.1929 03384  003
00277.4163 0000.1990 03390  003
00277.9076 0000.2039 03396  003
00278.3989 0000.2075 03402  003
00278.8902 0000.2127 03408  003
00279.3815 0000.2185 03414  003
00279.8728 0000.2203 03420  003
00280.3641 0000.2252 03426  003
00280.8554 0000.2322 03432  003
00281.3467 0000.2356 03438  003
00281.8380 0000.2399 03444  003
00282.3293 0000.2414 03450  003
00282.8206 0000.2432 03456  003
00283.3119 0000.2448 03462  003
00283.8032 0000.2472 03468  003
00284.2945 0000.2472 03474  003
00284.7858 0000.2463 03480  003
00285.2771 0000.2499 03486  003
00285.7684 0000.2536 03492  003
00286.2597 0000.2573 03498  003
00286.7510 0000.2560 03504  003
00287.2423 0000.2576 03510  003
00287.7336 0000.2576 03516  003
00288.2249 0000.2582 03522  003
00288.7162 0000.2606 03528  003
00289.2075 0000.2597 03534  003
00289.6988 0000.2609 03540  003
00290.1901 0000.2658 03546  003
00290.6814 0000.2628 03552  003
00291.1727 0000.2649 03558  003
00291.6640 0000.2621 03564  003
00292.1553 0000.2618 03570  003
00292.6467 0000.2615 03576  003
00293.1380 0000.2603 03582  003
00293.6293 0000.2643 03588  003
00294.1206 0000.2670 03594  003
00294.6119 0000.2692 03600  003
00295.1032 0000.2728 03606  003
00295.5945 0000.2722 03612  003
00296.0858 0000.2695 03618  003
00296.5771 0000.2689 03624  003
00297.0684 0000.2676 03630  003
00297.5597 0000.2695 03636  003
00298.0510 0000.2716 03642  003
00298.5423 0000.2753 03648  003
00299.0336 0000.2734 03654  003
00299.5249 0000.2701 03660  003
00300.0162 0000.2689 03666  003
00300.5075 0000.2713 03672  003
00300.9988 0000.2734 03678  003
00301.4901 0000.2719 03684  003
00301.9814 0000.2695 03690  003
00302.4727 0000.2704 03696  003
00302.9640 0000.2701 03702  003
00303.4553 0000.2673 03708  003
00303.9466 0000.2652 03714  003
00304.4379 0000.2631 03720  003
00304.9292 0000.2646 03726  003
00019.9735 -0001.2762 00246  004
00020.4648 -0001.5042 00252  004
00020.9561 -0001.7258 00258  004
00021.4475 -0001.9662 00264  004
00021.9388 -0002.2879 00270  004
00022.4301 -0002.7795 00276  004
00022.9214 -0003.4897 00282  004
00023.4127 -0004.4287 00288  004
00023.9040 -0005.6021 00294  004
00024.3953 -0006.9083 00300  004
00024.8866 -0008.0838 00306  004
00025.3779 -0009.2096 00312  004
00025.8692 -0010.0000 00318  004
00026.3605 -0010.0000 00324  004
00026.8518 -0010.0000 00330  004
00027.3431 -0010.0000 00336  004
00027.8344 -0010.0000 00342  004
00028.3257 -0010.0000 00348  004
00028.8170 -0010.0000 00354  004
00029.3083 -0010.0000 00360  004
00029.7996 -0010.0000 00366  004
00030.2909 -0010.0000 00372  004
00030.7822 -0010.0000 00378  004
00031.2735 -0010.0000 00384  004
00031.7648 -0010.0000 00390  004
00032.2561 -0010.0000 00396  004
00032.7474 -0010.0000 00402  004
00033.2387 -0010.0000 00408  004
00033.7300 -0010.0000 00414  004
00034.2213 -0010.0000 00420  004
00034.7126 -0010.0000 00426  004
00035.2039 -0009.8819 00432  004
00035.6952 -0009.3494 00438  004
00036.1865 -0008.8098 00444  004
00036.6778 -0008.3011 00450  004
00037.1691 -0007.8131 00456  004
00037.6604 -0007.3526 00462  004
00038.1517 -0006.9400 00468  004
00038.6431 -0006.5503 00474  004
00039.1344 -0006.2036 00480  004
00039.6257 -0005.8917 00486  004
00040.1170 -0005.6006 00492  004
00040.6083 -0005.3372 00498  004
00041.0996 -0005.1047 00504  004
00041.5909 -0004.8935 00510  004
00042.0822 -0004.6912 00516  004
00042.5735 -0004.5041 00522  004
00043.0648 -0004.3265 00528  004
00043.5561 -0004.1544 00534  004
00044.0474 -0003.9951 00540  004
00044.5387 -0003.8434 00546  004
00045.0300 -0003.6938 00552  004
00045.5213 -0003.5471 00558  004
00046.0126 -0003.4128 00564  004
00046.5039 -0003.2822 00570  004
00046.9952 -0003.1497 00576  004
00047.4865 -0003.0307 00582  004
00047.9778 -0002.9135 00588  004
00048.4691 -0002.7985 00594  004
00048.9604 -0002.6901 00600  004
00049.4517 -0002.5839 00606  004
00049.9430 -0002.4802 00612  004
00050.4343 -0002.3785 00618  004
00050.9256 -0002.2809 00624  004
00051.4169 -0002.1881 00630  004
00051.9082 -0002.0969 00636  004
00052.3995 -0002.0074 00642  004
00052.8908 -0001.9180 00648  004
00053.3821 -0001.8304 00654  004
00053.8734 -0001.7477 00660  004
00054.3647 -0001.6660 00666  004
00054.8560 -0001.5869 00672  004
00055.3474 -0001.5115 00678  004
00055.8387 -0001.4380 00684  004
00056.3300 -0001.3705 00690  004
00056.8213 -0001.3043 00696  004
00057.3126 -0001.2436 00702  004
00057.8039 -0001.1862 00708  004
00058.2952 -0001.1282 00714  004
00058.7865 -0001.0754 00720  004
00059.2778 -0001.0251 00726  004
00059.7691 -0000.9772 00732  004
00060.2604 -0000.9305 00738  004
00060.7517 -0000.8871 00744  004
00061.2430 -0000.8441 00750  004
00061.7343 -0000.7974 00756  004
00062.2256 -0000.7547 00762  004
00062.7169 -0000.7150 00768  004
00063.2082 -0000.6839 00774  004
00063.6995 -0000.6485 00780  004
00064.1908 -0000.6168 00786  004
00064.6821 -0000.5865 00792  004
00065.1734 -0000.5579 00798  004
00065.6647 -0000.5264 00804  004
00066.1560 -0000.4965 00810  004
00066.6473 -0000.4709 00816  004
00067.1386 -0000.4428 00822  004
00067.6299 -0000.4239 00828  004
00068.1212 -0000.3973 00834  004
00068.6125 -0000.3741 00840  004
00069.1038 -0000.3540 00846  004
00069.5951 -0000.3317 00852  004
00070.0864 -0000.3113 00858  004
00070.5777 -0000.2914 00864  004
00071.0690 -0000.2740 00870  004
00071.5603 -0000.2606 00876  004
00072.0516 -0000.2435 00882  004
00072.5430 -0000.2225 00888  004
00073.0343 -0000.2081 00894  004
00073.5256 -0000.1913 00900  004
00074.0169 -0000.1733 00906  004
00074.5082 -0000.1559 00912  004
00074.9995 -0000.1434 00918  004
00075.4908 -0000.1309 00924  004
00075.9821 -0000.1178 00930  004
00076.4734 -0000.1099 00936  004
00076.9647 -0000.0992 00942  004
00077.4560 -0000.0879 00948  004
00077.9473 -0000.0781 00954  004
00078.4386 -0000.0723 00960  004
00078.9299 -0000.0638 00966  004
00079.4212 -0000.0510 00972  004
00079.9125 -0000.0443 00978  004
00080.4038 -0000.0357 00984  004
00080.8951 -0000.0272 00990  004
00081.3864 -0000.0198 00996  004
00081.8777 -0000.0122 01002  004
00082.3690 -0000.0046 01008  004
00082.8603 0000.0040 01014  004
00083.3516 0000.0082 01020  004
00083.8429 0000.0122 01026  004
00084.3342 0000.0177 01032  004
00084.8255 0000.0223 01038  004
00085.3168 0000.0229 01044  004
00085.8081 0000.0327 01050  004
00086.2994 0000.0412 01056  004
00086.7907 0000.0449 01062  004
00087.2820 0000.0494 01068  004
00087.7733 0000.0540 01074  004
00088.2646 0000.0577 01080  004
00088.7559 0000.0638 01086  004
00089.2473 0000.0723 01092  004
00089.7386 0000.0763 01098  004
00090.2299 0000.0824 01104  004
00090.7212 0000.0894 01110  004
00091.2125 0000.0946 01116  004
00091.7038 0000.1035 01122  004
00092.1951 0000.1065 01128  004
00092.6864 0000.1160 01134  004
00093.1777 0000.1178 01140  004
00093.6690 0000.1230 01146  004
00094.1603 0000.1288 01152  004
00094.6516 0000.1288 01158  004
00095.1429 0000.1297 01164  004
00095.6342 0000.1294 01170  004
00096.1255 0000.1291 01176  004
00096.6168 0000.1294 01182  004
00097.1081 0000.1266 01188  004
00097.5994 0000.1227 01194  004
00098.0907 0000.1205 01200  004
00098.5820 0000.1154 01206  004
00099.0733 0000.1099 01212  004
00099.5646 0000.1028 01218  004
00100.0559 0000.1007 01224  004
00100.5472 0000.1007 01230  004
00101.0385 0000.1022 01236  004
00101.5298 0000.1031 01242  004
00102.0211 0000.1062 01248  004
00102.5124 0000.1025 01254  004
00103.0037 0000.1096 01260  004
00103.4950 0000.1123 01266  004
00103.9863 0000.1077 01272  004
00104.4776 0000.1083 01278  004
00104.9689 0000.1068 01284  004
00105.4602 0000.1074 01290  004
00105.9515 0000.1102 01296  004
00106.4428 0000.1120 01302  004
00106.9342 0000.1135 01308  004
00107.4255 0000.1141 01314  004
00107.9168 0000.1184 01320  004
00108.4081 0000.1218 01326  004
00108.8994 0000.1248 01332  004
00109.3907 0000.1288 01338  004
00109.8820 0000.1303 01344  004
00110.3733 0000.1331 01350  004
00110.8646 0000.1392 01356  004
00111.3559 0000.1416 01362  004
00111.8472 0000.1453 01368  004
00112.3385 0000.1511 01374  004
00112.8298 0000.1517 01380  004
00113.3211 0000.1587 01386  004
00113.8124 0000.1645 01392  004
00114.3037 0000.1654 01398  004
00114.7950 0000.1682 01404  004
00115.2863 0000.1709 01410  004
00115.7776 0000.1761 01416  004
00116.2689 0000.1813 01422  004
00116.7602 0000.1837 01428  004
00117.2515 0000.1880 01434  004
00117.7428 0000.1862 01440  004
00118.2341 0000.1840 01446  004
00118.7254 0000.1852 01452  004
00119.2167 0000.1892 01458  004
00119.7080 0000.1852 01464  004
00120.1993 0000.1831 01470  004
00120.6906 0000.1767 01476  004
00121.1819 0000.1761 01482  004
00121.6732 0000.1770 01488  004
00122.1645 0000.1733 01494  004
00122.6558 0000.1727 01500  004
00123.1471 0000.1697 01506  004
00123.6385 0000.1700 01512  004
00124.1298 0000.1733 01518  004
00124.6211 0000.1758 01524  004
00125.1124 0000.1797 01530  004
00125.6037 0000.1813 01536  004
00126.0950 0000.1828 01542  004
00126.5863 0000.1889 01548  004
00127.0776 0000.1913 01554  004
00127.5689 0000.1889 01560  004
00128.0602 0000.1910 01566  004
00128.5515 0000.1920 01572  004
00129.0428 0000.1935 01578  004
00129.5341 0000.1920 01584  004
00130.0254 0000.1956 01590  004
00130.5167 0000.1978 01596  004
00131.0080 0000.1993 01602  004
00131.4993 0000.2017 01608  004
00131.9906 0000.1999 01614  004
00132.4819 0000.1990 01620  004
00132.9732 0000.1956 01626  004
00133.4645 0000.1956 01632  004
00133.9558 0000.1984 01638  004
00134.4471 0000.2008 01644  004
00134.9384 0000.2008 01650  004
00135.4297 0000.2005 01656  004
00135.9210 0000.1999 01662  004
00136.4123 0000.2032 01668  004
00136.9036 0000.2011 01674  004
00137.3949 0000.2036 01680  004
00137.8862 0000.2075 01686  004
00138.3775 0000.2042 01692  004
00138.8688 0000.2051 01698  004
00139.3601 0000.2075 01704  004
00139.8515 0000.2054 01710  004
00140.3428 0000.2042 01716  004
00140.8341 0000.2069 01722  004
00141.3254 0000.2008 01728  004
00141.8167 0000.2029 01734  004
00142.3080 0000.2066 01740  004
00142.7993 0000.2094 01746  004
00143.2906 0000.2051 01752  004
00143.7819 0000.2063 01758  004
00144.2732 0000.2078 01764  004
00144.7645 0000.2106 01770  004
00145.2558 0000.2127 01776  004
00145.7471 0000.2170 01782  004
00146.2384 0000.2197 01788  004
00146.7297 0000.2161 01794  004
00147.2210 0000.2164 01800  004
00147.7123 0000.2115 01806  004
00148.2036 0000.2130 01812  004
00148.6949 0000.2133 01818  004
00149.1862 0000.2124 01824  004
00149.6775 0000.2087 01830  004
00150.1688 0000.2066 01836  004
00150.6601 0000.2032 01842  004
00151.1514 0000.2026 01848  004
00151.6427 0000.1978 01854  004
00152.1340 0000.1974 01860  004
00152.6253 0000.1956 01866  004
00153.1166 0000.1996 01872  004
00153.6079 0000.1984 01878  004
00154.0992 0000.1953 01884  004
00154.5905 0000.1981 01890  004
00155.0818 0000.2005 01896  004
00155.5731 0000.2008 01902  004
00156.0644 0000.2039 01908  004
00156.5557 0000.2051 01914  004
00157.0470 0000.2029 01920  004
00157.5384 0000.2048 01926  004
00158.0297 0000.2069 01932  004
00158.5210 0000.2109 01938  004
00159.0123 0000.2136 01944  004
00159.5036 0000.2185 01950  004
00159.9949 0000.2203 01956  004
00160.4862 0000.2209 01962  004
00160.9775 0000.2222 01968  004
00161.4688 0000.2261 01974  004
00161.9601 0000.2246 01980  004
00162.4514 0000.2237 01986  004
00162.9427 0000.2213 01992  004
00163.4340 0000.2191 01998  004
00163.9253 0000.2167 02004  004
00164.4166 0000.2173 02010  004
00164.9079 0000.2136 02016  004
00165.3992 0000.2100 02022  004
00165.8905 0000.2094 02028  004
00166.3818 0000.2060 02034  004
00166.8731 0000.2032 02040  004
00167.3644 0000.1974 02046  004
00167.8557 0000.1941 02052  004
00168.3470 0000.1959 02058  004
00168.8383 0000.1892 02064  004
00169.3296 0000.1859 02070  004
00169.8209 0000.1846 02076  004
00170.3122 0000.1804 02082  004
00170.8035 0000.1804 02088  004
00171.2948 0000.1788 02094  004
00171.7861 0000.1764 02100  004
00172.2774 0000.1773 02106  004
00172.7687 0000.1779 02112  004
00173.2600 0000.1819 02118  004
00173.7513 0000.1834 02124  004
00174.2426 0000.1871 02130  004
00174.7339 0000.1877 02136  004
00175.2253 0000.1883 02142  004
00175.7166 0000.1895 02148  004
00176.2079 0000.1849 02154  004
00176.6992 0000.1849 02160  004
00177.1905 0000.1828 02166  004
00177.6818 0000.1846 02172  004
00178.1731 0000.1834 02178  004
00178.6644 0000.1831 02184  004
00179.1557 0000.1816 02190  004
00179.6470 0000.1813 02196  004
00180.1383 0000.1797 02202  004
00180.6296 0000.1810 02208  004
00181.1209 0000.1810 02214  004
00181.6122 0000.1810 02220  004
00182.1035 0000.1797 02226  004
00182.5948 0000.1801 02232  004
00183.0861 0000.1807 02238  004
00183.5774 0000.1807 02244  004
00184.0687 0000.1758 02250  004
00184.5600 0000.1749 02256  004
00185.0513 0000.1794 02262  004
00185.5426 0000.1843 02268  004
00186.0339 0000.1837 02274  004
00186.5252 0000.1859 02280  004
00187.0165 0000.1813 02286  004
00187.5078 0000.1837 02292  004
00187.9991 0000.1828 02298  004
00188.4904 0000.1907 02304  004
00188.9817 0000.1904 02310  004
00189.4730 0000.1968 02316  004
00189.9643 0000.1999 02322  004
00190.4556 0000.2014 02328  004
00190.9469 0000.2036 02334  004
00191.4382 0000.2039 02340  004
00191.9296 0000.2045 02346  004
00192.4209 0000.2029 02352  004
00192.9122 0000.2045 02358  004
00193.4035 0000.2054 02364  004
00193.8948 0000.2063 02370  004
00194.3861 0000.2072 02376  004
00194.8774 0000.2109 02382  004
00195.3687 0000.2115 02388  004
00195.8600 0000.2124 02394  004
00196.3513 0000.2170 02400  004
00196.8426 0000.2213 02406  004
00197.3339 0000.2243 02412  004
00197.8252 0000.2252 02418  004
00198.3165 0000.2258 02424  004
00198.8078 0000.2286 02430  004
00199.2991 0000.2313 02436  004
00199.7904 0000.2332 02442  004
00200.2817 0000.2350 02448  004
00200.7730 0000.2325 02454  004
00201.2643 0000.2350 02460  004
00201.7556 0000.2362 02466  004
00202.2469 0000.2365 02472  004
00202.7382 0000.2338 02478  004
00203.2295 0000.2344 02484  004
00203.7208 0000.2365 02490  004
00204.2121 0000.2328 02496  004
00204.7034 0000.2335 02502  004
00205.1947 0000.2368 02508  004
00205.6860 0000.2362 02514  004
00206.1773 0000.2380 02520  004
00206.6686 0000.2380 02526  004
00207.1599 0000.2390 02532  004
00207.6512 0000.2396 02538  004
00208.1425 0000.2377 02544  004
00208.6339 0000.2380 02550  004
00209.1252 0000.2371 02556  004
00209.6165 0000.2359 02562  004
00210.1078 0000.2365 02568  004
00210.5991 0000.2356 02574  004
00211.0904 0000.2432 02580  004
00211.5817 0000.2448 02586  004
00212.0730 0000.2441 02592  004
00212.5643 0000.2454 02598  004
00213.0556 0000.2432 02604  004
00213.5469 0000.2429 02610  004
00214.0382 0000.2451 02616  004
00214.5295 0000.2472 02622  004
00215.0208 0000.2466 02628  004
00215.5121 0000.2438 02634  004
00216.0034 0000.2478 02640  004
00216.4947 0000.2512 02646  004
00216.9860 0000.2502 02652  004
00217.4773 0000.2505 02658  004
00217.9686 0000.2469 02664  004
00218.4599 0000.2463 02670  004
00218.9512 0000.2493 02676  004
00219.4425 0000.2502 02682  004
00219.9338 0000.2484 02688  004
00220.4251 0000.2502 02694  004
00220.9164 0000.2493 02700  004
00221.4077 0000.2466 02706  004
00221.8990 0000.2441 02712  004
00222.3903 0000.2420 02718  004
00222.8816 0000.2429 02724  004
00223.3729 0000.2472 02730  004
00223.8642 0000.2417 02736  004
00224.3555 0000.2426 02742  004
00224.8468 0000.2414 02748  004
00225.3382 0000.2402 02754  004
00225.8295 0000.2383 02760  004
00226.3208 0000.2362 02766  004
00226.8121 0000.2347 02772  004
00227.3034 0000.2393 02778  004
00227.7947 0000.2423 02784  004
00228.2860 0000.2457 02790  004
00228.7773 0000.2429 02796  004
00229.2686 0000.2444 02802  004
00229.7599 0000.2405 02808  004
00230.2512 0000.2469 02814  004
00230.7425 0000.2448 02820  004
00231.2338 0000.2454 02826  004
00231.7251 0000.2451 02832  004
00232.2164 0000.2454 02838  004
00232.7077 0000.2475 02844  004
00233.1990 0000.2466 02850  004
00233.6903 0000.2460 02856  004
00234.1816 0000.2518 02862  004
00234.6729 0000.2536 02868  004
00235.1642 0000.2524 02874  004
00235.6555 0000.2505 02880  004
00236.1468 0000.2518 02886  004
00236.6381 0000.2533 02892  004
00237.1294 0000.2515 02898  004
00237.6207 0000.2527 02904  004
00238.1120 0000.2518 02910  004
00238.6033 0000.2533 02916  004
00239.0946 0000.2481 02922  004
00239.5859 0000.2518 02928  004
00240.0772 0000.2512 02934  004
00240.5685 0000.2515 02940  004
00241.0598 0000.2512 02946  004
00241.5511 0000.2496 02952  004
00242.0424 0000.2499 02958  004
00242.5338 0000.2515 02964  004
00243.0251 0000.2518 02970  004
00243.5164 0000.2490 02976  004
00244.0077 0000.2509 02982  004
00244.4990 0000.2515 02988  004
00244.9903 0000.2527 02994  004
00245.4816 0000.2545 03000  004
00245.9729 0000.2536 03006  004
00246.4642 0000.2515 03012  004
00246.9555 0000.2545 03018  004
00247.4468 0000.2551 03024  004
00247.9381 0000.2631 03030  004
00248.4294 0000.2634 03036  004
00248.9207 0000.2646 03042  004
00249.4120 0000.2640 03048  004
00249.9033 0000.2597 03054  004
00250.3946 0000.2634 03060  004
00250.8859 0000.2655 03066  004
00251.3772 0000.2643 03072  004
00251.8685 0000.2634 03078  004
00252.3598 0000.2606 03084  004
00252.8511 0000.2631 03090  004
00253.3424 0000.2625 03096  004
00253.8337 0000.2634 03102  004
00254.3250 0000.2628 03108  004
00254.8163 0000.2612 03114  004
00255.3076 0000.2603 03120  004
00255.7989 0000.2582 03126  004
00256.2903 0000.2606 03132  004
00256.7816 0000.2570 03138  004
00257.2729 0000.2542 03144  004
00257.7642 0000.2548 03150  004
00258.2555 0000.2521 03156  004
00258.7468 0000.2548 03162  004
00259.2381 0000.2509 03168  004
00259.7294 0000.2524 03174  004
00260.2207 0000.2548 03180  004
00260.7120 0000.2539 03186  004
00261.2033 0000.2527 03192  004
00261.6946 0000.2551 03198  004
00262.1859 0000.2505 03204  004
00262.6772 0000.2487 03210  004
00263.1685 0000.2429 03216  004
00263.6598 0000.2383 03222  004
00264.1511 0000.2374 03228  004
00264.6424 0000.2325 03234  004
00265.1337 0000.2298 03240  004
00265.6250 0000.2292 03246  004
00266.1163 0000.2274 03252  004
00266.6076 0000.2228 03258  004
00267.0989 0000.2194 03264  004
00267.5902 0000.2170 03270  004
00268.0815 0000.2185 03276  004
00268.5728 0000.2139 03282  004
00269.0641 0000.2130 03288  004
00269.5554 0000.2118 03294  004
00270.0467 0000.2112 03300  004
00270.5380 0000.2127 03306  004
00271.0293 0000.2075 03312  004
00271.5206 0000.2078 03318  004
00272.0119 0000.2084 03324  004
00272.5032 0000.2042 03330  004
00272.9945 0000.2072 03336  004
00273.4858 0000.2036 03342  004
00273.9771 0000.2039 03348  004
00274.4684 0000.2008 03354  004
00274.9597 0000.2032 03360  004
00275.4510 0000.2069 03366  004
00275.9424 0000.2097 03372  004
00276.4337 0000.2130 03378  004
00276.9250 0000.2124 03384  004
00277.4163 0000.2185 03390  004
00277.9076 0000.2222 03396  004
00278.3989 0000.2219 03402  004
00278.8902 0000.2249 03408  004
00279.3815 0000.2295 03414  004
00279.8728 0000.2286 03420  004
00280.3641 0000.2332 03426  004
00280.8554 0000.2335 03432  004
00281.3467 0000.2362 03438  004
00281.8380 0000.2393 03444  004
00282.3293 0000.2383 03450  004
00282.8206 0000.2414 03456  004
00283.3119 0000.2426 03462  004
00283.8032 0000.2432 03468  004
00284.2945 0000.2414 03474  004
00284.7858 0000.2448 03480  004
00285.2771 0000.2454 03486  004
00285.7684 0000.2466 03492  004
00286.2597 0000.2451 03498  004
00286.7510 0000.2475 03504  004
00287.2423 0000.2509 03510  004
00287.7336 0000.2527 03516  004
00288.2249 0000.2542 03522  004
00288.7162 0000.2502 03528  004
00289.2075 0000.2502 03534  004
00289.6988 0000.2505 03540  004
00290.1901 0000.2487 03546  004
00290.6814 0000.2518 03552  004
00291.1727 0000.2490 03558  004
00291.6640 0000.2493 03564  004
00292.1553 0000.2472 03570  004
00292.6467 0000.2475 03576  004
00293.1380 0000.2466 03582  004
00293.6293 0000.2499 03588  004
00294.1206 0000.2484 03594  004
00294.6119 0000.2490 03600  004
00295.1032 0000.2435 03606  004
00295.5945 0000.2463 03612  004
00296.0858 0000.2499 03618  004
00296.5771 0000.2533 03624  004
00297.0684 0000.2545 03630  004
00297.5597 0000.2499 03636  004
00298.0510 0000.2490 03642  004
00298.5423 0000.2490 03648  004
00299.0336 0000.2454 03654  004
00299.5249 0000.2466 03660  004
00300.0162 0000.2460 03666  004
00300.5075 0000.2417 03672  004
00300.9988 0000.2454 03678  004
00301.4901 0000.2432 03684  004
00301.9814 0000.2438 03690  004
00302.4727 0000.2435 03696  004
00302.9640 0000.2441 03702  004
00303.4553 0000.2460 03708  004
00303.9466 0000.2499 03714  004
00304.4379 0000.2512 03720  004
