      NO              DATA              UNIT           TIME  
   9359             -13.58             inH2O           18:58:58  
   9360             -13.58             inH2O           18:58:59  
   9361             -13.58             inH2O           18:59:00  
   9362             -13.58             inH2O           18:59:01  
   9363             -13.58             inH2O           18:59:02  
   9364             -13.57             inH2O           18:59:03  
   9365             -13.58             inH2O           18:59:04  
   9366             -13.58             inH2O           18:59:05  
   9367             -13.57             inH2O           18:59:06  
   9368             -13.57             inH2O           18:59:07  
   9369             -13.57             inH2O           18:59:08  
   9370             -13.57             inH2O           18:59:09  
   9371             -13.57             inH2O           18:59:10  
   9372             -13.57             inH2O           18:59:11  
   9373             -13.57             inH2O           18:59:12  
   9374             -13.57             inH2O           18:59:13  
   9375             -13.57             inH2O           18:59:14  
   9376             -13.57             inH2O           18:59:15  
   9377             -13.57             inH2O           18:59:16  
   9378             -13.57             inH2O           18:59:17  
   9379             -13.57             inH2O           18:59:18  
   9380             -13.57             inH2O           18:59:19  
   9381             -13.57             inH2O           18:59:20  
   9382             -13.57             inH2O           18:59:21  
   9383             -13.57             inH2O           18:59:22  
   9384             -13.57             inH2O           18:59:23  
   9385             -13.57             inH2O           18:59:24  
   9386             -13.57             inH2O           18:59:25  
   9387             -13.57             inH2O           18:59:26  
   9388             -13.57             inH2O           18:59:27  
   9389             -13.57             inH2O           18:59:28  
   9390             -13.57             inH2O           18:59:29  
   9391             -13.57             inH2O           18:59:30  
   9392             -13.57             inH2O           18:59:31  
   9393             -13.57             inH2O           18:59:32  
   9394             -13.57             inH2O           18:59:33  
   9395             -13.57             inH2O           18:59:34  
   9396             -13.57             inH2O           18:59:35  
   9397             -13.57             inH2O           18:59:36  
   9398             -13.57             inH2O           18:59:37  
   9399             -13.57             inH2O           18:59:38  
   9400             -13.57             inH2O           18:59:39  
   9401             -13.57             inH2O           18:59:40  
   9402             -13.57             inH2O           18:59:41  
   9403             -13.57             inH2O           18:59:42  
   9404             -13.57             inH2O           18:59:43  
   9405             -13.57             inH2O           18:59:44  
   9406             -13.57             inH2O           18:59:45  
   9407             -13.57             inH2O           18:59:46  
   9408             -13.57             inH2O           18:59:47  
   9409             -13.57             inH2O           18:59:48  
   9410             -13.57             inH2O           18:59:49  
   9411             -13.57             inH2O           18:59:50  
   9412             -13.57             inH2O           18:59:51  
   9413             -13.57             inH2O           18:59:52  
   9414             -13.57             inH2O           18:59:53  
   9415             -13.57             inH2O           18:59:54  
   9416             -13.57             inH2O           18:59:55  
   9417             -13.57             inH2O           18:59:56  
   9418             -13.57             inH2O           18:59:57  
   9419             -13.57             inH2O           18:59:58  
   9420             -13.57             inH2O           18:59:59  
   9421             -13.57             inH2O           19:00:00  
   9422             -13.57             inH2O           19:00:01  
   9423             -13.57             inH2O           19:00:02  
   9424             -13.57             inH2O           19:00:03  
   9425             -13.57             inH2O           19:00:04  
   9426             -13.57             inH2O           19:00:05  
   9427             -13.57             inH2O           19:00:06  
   9428             -13.57             inH2O           19:00:07  
   9429             -13.57             inH2O           19:00:08  
   9430             -13.57             inH2O           19:00:09  
   9431             -13.57             inH2O           19:00:10  
   9432             -13.57             inH2O           19:00:11  
   9433             -13.57             inH2O           19:00:12  
   9434             -13.57             inH2O           19:00:13  
   9435             -13.57             inH2O           19:00:14  
   9436             -13.57             inH2O           19:00:15  
   9437             -13.57             inH2O           19:00:16  
   9438             -13.57             inH2O           19:00:17  
   9439             -13.57             inH2O           19:00:18  
   9440             -13.57             inH2O           19:00:19  
   9441             -13.57             inH2O           19:00:20  
   9442             -13.57             inH2O           19:00:21  
   9443             -13.57             inH2O           19:00:22  
   9444             -13.57             inH2O           19:00:23  
   9445             -13.57             inH2O           19:00:24  
   9446             -13.57             inH2O           19:00:25  
   9447             -13.57             inH2O           19:00:26  
   9448             -13.57             inH2O           19:00:27  
   9449             -13.57             inH2O           19:00:28  
   9450             -13.57             inH2O           19:00:29  
   9451             -13.57             inH2O           19:00:30  
   9452             -13.57             inH2O           19:00:31  
   9453             -13.57             inH2O           19:00:32  
   9454             -13.57             inH2O           19:00:33  
   9455             -13.57             inH2O           19:00:34  
   9456             -13.57             inH2O           19:00:35  
   9457             -13.57             inH2O           19:00:36  
   9458             -13.57             inH2O           19:00:37  
   9459             -13.57             inH2O           19:00:38  
   9460             -13.57             inH2O           19:00:39  
   9461             -13.57             inH2O           19:00:40  
   9462             -13.56             inH2O           19:00:41  
   9463             -13.56             inH2O           19:00:42  
   9464             -13.56             inH2O           19:00:43  
   9465             -13.56             inH2O           19:00:44  
   9466             -13.57             inH2O           19:00:45  
   9467             -13.56             inH2O           19:00:46  
   9468             -13.56             inH2O           19:00:47  
   9469             -13.56             inH2O           19:00:48  
   9470             -13.56             inH2O           19:00:49  
   9471             -13.57             inH2O           19:00:50  
   9472             -13.57             inH2O           19:00:51  
   9473             -13.57             inH2O           19:00:52  
   9474             -13.57             inH2O           19:00:53  
   9475             -13.58             inH2O           19:00:54  
   9476             -13.58             inH2O           19:00:55  
   9477             -13.58             inH2O           19:00:56  
   9478             -13.58             inH2O           19:00:57  
   9479             -13.58             inH2O           19:00:58  
   9480             -13.57             inH2O           19:00:59  
   9481             -13.57             inH2O           19:01:00  
   9482             -13.57             inH2O           19:01:01  
   9483             -13.57             inH2O           19:01:02  
   9484             -13.57             inH2O           19:01:03  
   9485             -13.57             inH2O           19:01:04  
   9486             -13.57             inH2O           19:01:05  
   9487             -13.57             inH2O           19:01:06  
   9488             -13.57             inH2O           19:01:07  
   9489             -13.57             inH2O           19:01:08  
   9490             -13.57             inH2O           19:01:09  
   9491             -13.57             inH2O           19:01:10  
   9492             -13.57             inH2O           19:01:11  
   9493             -13.57             inH2O           19:01:12  
   9494             -13.57             inH2O           19:01:13  
   9495             -13.57             inH2O           19:01:14  
   9496             -13.57             inH2O           19:01:15  
   9497             -13.57             inH2O           19:01:16  
   9498             -13.57             inH2O           19:01:17  
   9499             -13.57             inH2O           19:01:18  
   9500             -13.57             inH2O           19:01:19  
   9501             -13.57             inH2O           19:01:20  
   9502             -13.57             inH2O           19:01:21  
   9503             -13.57             inH2O           19:01:22  
   9504             -13.57             inH2O           19:01:23  
   9505             -13.57             inH2O           19:01:24  
   9506             -13.57             inH2O           19:01:25  
   9507             -13.57             inH2O           19:01:26  
   9508             -13.57             inH2O           19:01:27  
   9509             -13.56             inH2O           19:01:28  
   9510             -13.56             inH2O           19:01:29  
   9511             -13.56             inH2O           19:01:30  
   9512             -13.56             inH2O           19:01:31  
   9513             -13.56             inH2O           19:01:32  
   9514             -13.56             inH2O           19:01:33  
   9515             -13.56             inH2O           19:01:34  
   9516             -13.57             inH2O           19:01:35  
   9517             -13.56             inH2O           19:01:36  
   9518             -13.57             inH2O           19:01:37  
   9519             -13.56             inH2O           19:01:38  
   9520             -13.56             inH2O           19:01:39  
   9521             -13.56             inH2O           19:01:40  
   9522             -13.56             inH2O           19:01:41  
   9523             -13.56             inH2O           19:01:42  
   9524             -13.56             inH2O           19:01:43  
   9525             -13.56             inH2O           19:01:44  
   9526             -13.56             inH2O           19:01:45  
   9527             -13.56             inH2O           19:01:46  
   9528             -13.56             inH2O           19:01:47  
   9529             -13.56             inH2O           19:01:48  
   9530             -13.56             inH2O           19:01:49  
   9531             -13.56             inH2O           19:01:50  
   9532             -13.56             inH2O           19:01:51  
   9533             -13.56             inH2O           19:01:52  
   9534             -13.56             inH2O           19:01:53  
   9535             -13.56             inH2O           19:01:54  
   9536             -13.56             inH2O           19:01:55  
   9537             -13.56             inH2O           19:01:56  
   9538             -13.56             inH2O           19:01:57  
   9539             -13.56             inH2O           19:01:58  
   9540             -13.56             inH2O           19:01:59  
   9541             -13.56             inH2O           19:02:00  
   9542             -13.56             inH2O           19:02:01  
   9543             -13.56             inH2O           19:02:02  
   9544             -13.55             inH2O           19:02:03  
   9545             -13.55             inH2O           19:02:04  
   9546             -13.55             inH2O           19:02:05  
   9547             -13.55             inH2O           19:02:06  
   9548             -13.55             inH2O           19:02:07  
   9549             -13.55             inH2O           19:02:08  
   9550             -13.55             inH2O           19:02:09  
   9551             -13.55             inH2O           19:02:10  
   9552             -13.55             inH2O           19:02:11  
   9553             -13.55             inH2O           19:02:12  
   9554             -13.55             inH2O           19:02:13  
   9555             -13.55             inH2O           19:02:14  
   9556             -13.55             inH2O           19:02:15  
   9557             -13.55             inH2O           19:02:16  
   9558             -13.55             inH2O           19:02:17  
   9559             -13.55             inH2O           19:02:18  
   9560             -13.55             inH2O           19:02:19  
   9561             -13.55             inH2O           19:02:20  
   9562             -13.55             inH2O           19:02:21  
   9563             -13.55             inH2O           19:02:22  
   9564             -13.55             inH2O           19:02:23  
   9565             -13.55             inH2O           19:02:24  
   9566             -13.55             inH2O           19:02:25  
   9567             -13.55             inH2O           19:02:26  
   9568             -13.55             inH2O           19:02:27  
   9569             -13.55             inH2O           19:02:28  
   9570             -13.55             inH2O           19:02:29  
   9571             -13.55             inH2O           19:02:30  
   9572             -13.55             inH2O           19:02:31  
   9573             -13.55             inH2O           19:02:32  
   9574             -13.55             inH2O           19:02:33  
   9575             -13.55             inH2O           19:02:34  
   9576             -13.55             inH2O           19:02:35  
   9577             -13.55             inH2O           19:02:36  
   9578             -13.55             inH2O           19:02:37  
   9579             -13.55             inH2O           19:02:38  
   9580             -13.55             inH2O           19:02:39  
   9581             -13.55             inH2O           19:02:40  
   9582             -13.55             inH2O           19:02:41  
   9583             -13.55             inH2O           19:02:42  
   9584             -13.55             inH2O           19:02:43  
   9585             -13.55             inH2O           19:02:44  
   9586             -13.55             inH2O           19:02:45  
   9587             -13.55             inH2O           19:02:46  
   9588             -13.55             inH2O           19:02:47  
   9589             -13.55             inH2O           19:02:48  
   9590             -13.55             inH2O           19:02:49  
   9591             -13.55             inH2O           19:02:50  
   9592             -13.55             inH2O           19:02:51  
   9593             -13.55             inH2O           19:02:52  
   9594             -13.55             inH2O           19:02:53  
   9595             -13.55             inH2O           19:02:54  
   9596             -13.55             inH2O           19:02:55  
   9597             -13.55             inH2O           19:02:56  
   9598             -13.55             inH2O           19:02:57  
   9599             -13.55             inH2O           19:02:58  
   9600             -13.55             inH2O           19:02:59  
   9601             -13.55             inH2O           19:03:00  
   9602             -13.55             inH2O           19:03:01  
   9603             -13.55             inH2O           19:03:02  
   9604             -13.55             inH2O           19:03:03  
   9605             -13.55             inH2O           19:03:04  
   9606             -13.55             inH2O           19:03:05  
   9607             -13.55             inH2O           19:03:06  
   9608             -13.55             inH2O           19:03:07  
   9609             -13.55             inH2O           19:03:08  
   9610             -13.55             inH2O           19:03:09  
   9611             -13.55             inH2O           19:03:10  
   9612             -13.55             inH2O           19:03:11  
   9613             -13.55             inH2O           19:03:12  
   9614             -13.55             inH2O           19:03:13  
   9615             -13.55             inH2O           19:03:14  
   9616             -13.54             inH2O           19:03:15  
   9617             -13.55             inH2O           19:03:16  
   9618             -13.55             inH2O           19:03:17  
   9619             -13.54             inH2O           19:03:18  
   9620             -13.54             inH2O           19:03:19  
   9621             -13.54             inH2O           19:03:20  
   9622             -13.55             inH2O           19:03:21  
   9623             -13.55             inH2O           19:03:22  
   9624             -13.55             inH2O           19:03:23  
   9625             -13.55             inH2O           19:03:24  
   9626             -13.55             inH2O           19:03:25  
   9627             -13.54             inH2O           19:03:26  
   9628             -13.54             inH2O           19:03:27  
   9629             -13.55             inH2O           19:03:28  
   9630             -13.54             inH2O           19:03:29  
   9631             -13.54             inH2O           19:03:30  
   9632             -13.54             inH2O           19:03:31  
   9633             -13.54             inH2O           19:03:32  
   9634             -13.54             inH2O           19:03:33  
   9635             -13.54             inH2O           19:03:34  
   9636             -13.55             inH2O           19:03:35  
   9637             -13.54             inH2O           19:03:36  
   9638             -13.55             inH2O           19:03:37  
   9639             -13.55             inH2O           19:03:38  
   9640             -13.55             inH2O           19:03:39  
   9641             -13.54             inH2O           19:03:40  
   9642             -13.54             inH2O           19:03:41  
   9643             -13.54             inH2O           19:03:42  
   9644             -13.55             inH2O           19:03:43  
   9645             -13.55             inH2O           19:03:44  
   9646             -13.55             inH2O           19:03:45  
   9647             -13.55             inH2O           19:03:46  
   9648             -13.54             inH2O           19:03:47  
   9649             -13.55             inH2O           19:03:48  
   9650             -13.55             inH2O           19:03:49  
   9651             -13.55             inH2O           19:03:50  
   9652             -13.55             inH2O           19:03:51  
   9653             -13.55             inH2O           19:03:52  
   9654             -13.54             inH2O           19:03:53  
   9655             -13.55             inH2O           19:03:54  
   9656             -13.55             inH2O           19:03:55  
   9657             -13.55             inH2O           19:03:56  
   9658             -13.54             inH2O           19:03:57  
   9659             -13.54             inH2O           19:03:58  
   9660             -13.55             inH2O           19:03:59  
   9661             -13.55             inH2O           19:04:00  
   9662             -13.54             inH2O           19:04:01  
   9663             -13.54             inH2O           19:04:02  
   9664             -13.54             inH2O           19:04:03  
   9665             -13.54             inH2O           19:04:04  
   9666             -13.55             inH2O           19:04:05  
   9667             -13.55             inH2O           19:04:06  
   9668             -13.54             inH2O           19:04:07  
   9669             -13.54             inH2O           19:04:08  
   9670             -13.54             inH2O           19:04:09  
   9671             -13.54             inH2O           19:04:10  
   9672             -13.54             inH2O           19:04:11  
   9673             -13.54             inH2O           19:04:12  
   9674             -13.54             inH2O           19:04:13  
   9675             -13.54             inH2O           19:04:14  
   9676             -13.54             inH2O           19:04:15  
   9677             -13.54             inH2O           19:04:16  
   9678             -13.54             inH2O           19:04:17  
   9679             -13.55             inH2O           19:04:18  
   9680             -13.54             inH2O           19:04:19  
   9681             -13.55             inH2O           19:04:20  
   9682             -13.55             inH2O           19:04:21  
   9683             -13.55             inH2O           19:04:22  
   9684             -13.55             inH2O           19:04:23  
   9685             -13.55             inH2O           19:04:24  
   9686             -13.55             inH2O           19:04:25  
   9687             -13.55             inH2O           19:04:26  
   9688             -13.55             inH2O           19:04:27  
   9689             -13.55             inH2O           19:04:28  
   9690             -13.55             inH2O           19:04:29  
   9691             -13.55             inH2O           19:04:30  
   9692             -13.55             inH2O           19:04:31  
   9693             -13.55             inH2O           19:04:32  
   9694             -13.54             inH2O           19:04:33  
   9695             -13.55             inH2O           19:04:34  
   9696             -13.54             inH2O           19:04:35  
   9697             -13.55             inH2O           19:04:36  
   9698             -13.54             inH2O           19:04:37  
   9699             -13.54             inH2O           19:04:38  
   9700             -13.54             inH2O           19:04:39  
   9701             -13.54             inH2O           19:04:40  
   9702             -13.55             inH2O           19:04:41  
   9703             -13.55             inH2O           19:04:42  
   9704             -13.55             inH2O           19:04:43  
   9705             -13.55             inH2O           19:04:44  
   9706             -13.54             inH2O           19:04:45  
   9707             -13.54             inH2O           19:04:46  
   9708             -13.55             inH2O           19:04:47  
   9709             -13.55             inH2O           19:04:48  
   9710             -13.55             inH2O           19:04:49  
   9711             -13.54             inH2O           19:04:50  
   9712             -13.55             inH2O           19:04:51  
   9713             -13.55             inH2O           19:04:52  
   9714             -13.55             inH2O           19:04:53  
   9715             -13.55             inH2O           19:04:54  
   9716             -13.55             inH2O           19:04:55  
   9717             -13.54             inH2O           19:04:56  
   9718             -13.55             inH2O           19:04:57  
   9719             -13.55             inH2O           19:04:58  
   9720             -13.55             inH2O           19:04:59  
   9721             -13.54             inH2O           19:05:00  
   9722             -13.54             inH2O           19:05:01  
   9723             -13.54             inH2O           19:05:02  
   9724             -13.54             inH2O           19:05:03  
   9725             -13.54             inH2O           19:05:04  
   9726             -13.54             inH2O           19:05:05  
   9727             -13.54             inH2O           19:05:06  
   9728             -13.54             inH2O           19:05:07  
   9729             -13.55             inH2O           19:05:08  
   9730             -13.55             inH2O           19:05:09  
   9731             -13.55             inH2O           19:05:10  
   9732             -13.55             inH2O           19:05:11  
   9733             -13.54             inH2O           19:05:12  
   9734             -13.55             inH2O           19:05:13  
   9735             -13.55             inH2O           19:05:14  
   9736             -13.55             inH2O           19:05:15  
   9737             -13.55             inH2O           19:05:16  
   9738             -13.55             inH2O           19:05:17  
   9739             -13.54             inH2O           19:05:18  
   9740             -13.55             inH2O           19:05:19  
   9741             -13.55             inH2O           19:05:20  
   9742             -13.55             inH2O           19:05:21  
   9743             -13.55             inH2O           19:05:22  
   9744             -13.54             inH2O           19:05:23  
   9745             -13.55             inH2O           19:05:24  
   9746             -13.54             inH2O           19:05:25  
   9747             -13.54             inH2O           19:05:26  
   9748             -13.54             inH2O           19:05:27  
   9749             -13.54             inH2O           19:05:28  
   9750             -13.55             inH2O           19:05:29  
   9751             -13.55             inH2O           19:05:30  
   9752             -13.55             inH2O           19:05:31  
   9753             -13.55             inH2O           19:05:32  
   9754             -13.55             inH2O           19:05:33  
   9755             -13.55             inH2O           19:05:34  
   9756             -13.55             inH2O           19:05:35  
   9757             -13.55             inH2O           19:05:36  
   9758             -13.55             inH2O           19:05:37  
   9759             -13.55             inH2O           19:05:38  
   9760             -13.55             inH2O           19:05:39  
   9761             -13.55             inH2O           19:05:40  
   9762             -13.55             inH2O           19:05:41  
   9763             -13.55             inH2O           19:05:42  
   9764             -13.55             inH2O           19:05:43  
   9765             -13.55             inH2O           19:05:44  
   9766             -13.55             inH2O           19:05:45  
   9767             -13.55             inH2O           19:05:46  
   9768             -13.55             inH2O           19:05:47  
   9769             -13.55             inH2O           19:05:48  
   9770             -13.55             inH2O           19:05:49  
   9771             -13.55             inH2O           19:05:50  
   9772             -13.55             inH2O           19:05:51  
   9773             -13.55             inH2O           19:05:52  
   9774             -13.55             inH2O           19:05:53  
   9775             -13.55             inH2O           19:05:54  
   9776             -13.55             inH2O           19:05:55  
   9777             -13.55             inH2O           19:05:56  
   9778             -13.55             inH2O           19:05:57  
   9779             -13.55             inH2O           19:05:58  
   9780             -13.55             inH2O           19:05:59  
   9781             -13.55             inH2O           19:06:00  
   9782             -13.56             inH2O           19:06:01  
   9783             -13.55             inH2O           19:06:02  
   9784             -13.55             inH2O           19:06:03  
   9785             -13.55             inH2O           19:06:04  
   9786             -13.55             inH2O           19:06:05  
   9787             -13.55             inH2O           19:06:06  
   9788             -13.56             inH2O           19:06:07  
   9789             -13.56             inH2O           19:06:08  
   9790             -13.56             inH2O           19:06:09  
   9791             -13.56             inH2O           19:06:10  
   9792             -13.56             inH2O           19:06:11  
   9793             -13.56             inH2O           19:06:12  
   9794             -13.56             inH2O           19:06:13  
   9795             -13.57             inH2O           19:06:14  
   9796             -13.57             inH2O           19:06:15  
   9797             -13.57             inH2O           19:06:16  
   9798             -13.57             inH2O           19:06:17  
   9799             -13.56             inH2O           19:06:18  
   9800             -13.57             inH2O           19:06:19  
   9801             -13.57             inH2O           19:06:20  
   9802             -13.56             inH2O           19:06:21  
   9803             -13.56             inH2O           19:06:22  
   9804             -13.56             inH2O           19:06:23  
   9805             -13.56             inH2O           19:06:24  
   9806             -13.56             inH2O           19:06:25  
   9807             -13.56             inH2O           19:06:26  
   9808             -13.56             inH2O           19:06:27  
   9809             -13.56             inH2O           19:06:28  
   9810             -13.56             inH2O           19:06:29  
   9811             -13.56             inH2O           19:06:30  
   9812             -13.56             inH2O           19:06:31  
   9813             -13.56             inH2O           19:06:32  
   9814             -13.57             inH2O           19:06:33  
   9815             -13.57             inH2O           19:06:34  
   9816             -13.57             inH2O           19:06:35  
   9817             -13.57             inH2O           19:06:36  
   9818             -13.57             inH2O           19:06:37  
   9819             -13.58             inH2O           19:06:38  
   9820             -13.58             inH2O           19:06:39  
   9821             -13.58             inH2O           19:06:40  
   9822             -13.58             inH2O           19:06:41  
   9823             -13.58             inH2O           19:06:42  
   9824             -13.57             inH2O           19:06:43  
   9825             -13.58             inH2O           19:06:44  
   9826             -13.58             inH2O           19:06:45  
   9827             -13.58             inH2O           19:06:46  
   9828             -13.58             inH2O           19:06:47  
   9829             -13.58             inH2O           19:06:48  
   9830             -13.58             inH2O           19:06:49  
   9831             -13.58             inH2O           19:06:50  
   9832             -13.59             inH2O           19:06:51  
   9833             -13.59             inH2O           19:06:52  
   9834             -13.59             inH2O           19:06:53  
   9835             -13.59             inH2O           19:06:54  
   9836             -13.59             inH2O           19:06:55  
   9837             -13.59             inH2O           19:06:56  
   9838             -13.59             inH2O           19:06:57  
   9839             -13.59             inH2O           19:06:58  
   9840             -13.59             inH2O           19:06:59  
   9841             -13.60             inH2O           19:07:00  
   9842             -13.60             inH2O           19:07:01  
   9843             -13.60             inH2O           19:07:02  
   9844             -13.60             inH2O           19:07:03  
   9845             -13.60             inH2O           19:07:04  
   9846             -13.60             inH2O           19:07:05  
   9847             -13.60             inH2O           19:07:06  
   9848             -13.60             inH2O           19:07:07  
   9849             -13.60             inH2O           19:07:08  
   9850             -13.60             inH2O           19:07:09  
   9851             -13.60             inH2O           19:07:10  
   9852             -13.60             inH2O           19:07:11  
   9853             -13.60             inH2O           19:07:12  
   9854             -13.61             inH2O           19:07:13  
   9855             -13.60             inH2O           19:07:14  
   9856             -13.61             inH2O           19:07:15  
   9857             -13.61             inH2O           19:07:16  
   9858             -13.61             inH2O           19:07:17  
   9859             -13.61             inH2O           19:07:18  
   9860             -13.61             inH2O           19:07:19  
   9861             -13.61             inH2O           19:07:20  
   9862             -13.61             inH2O           19:07:21  
   9863             -13.61             inH2O           19:07:22  
   9864             -13.61             inH2O           19:07:23  
   9865             -13.61             inH2O           19:07:24  
   9866             -13.61             inH2O           19:07:25  
   9867             -13.61             inH2O           19:07:26  
   9868             -13.61             inH2O           19:07:27  
   9869             -13.61             inH2O           19:07:28  
   9870             -13.61             inH2O           19:07:29  
   9871             -13.61             inH2O           19:07:30  
   9872             -13.61             inH2O           19:07:31  
   9873             -13.61             inH2O           19:07:32  
   9874             -13.61             inH2O           19:07:33  
   9875             -13.61             inH2O           19:07:34  
   9876             -13.61             inH2O           19:07:35  
   9877             -13.61             inH2O           19:07:36  
   9878             -13.61             inH2O           19:07:37  
   9879             -13.61             inH2O           19:07:38  
   9880             -13.61             inH2O           19:07:39  
   9881             -13.61             inH2O           19:07:40  
   9882             -13.61             inH2O           19:07:41  
   9883             -13.61             inH2O           19:07:42  
   9884             -13.62             inH2O           19:07:43  
   9885             -13.62             inH2O           19:07:44  
   9886             -13.61             inH2O           19:07:45  
   9887             -13.62             inH2O           19:07:46  
   9888             -13.62             inH2O           19:07:47  
   9889             -13.62             inH2O           19:07:48  
   9890             -13.62             inH2O           19:07:49  
   9891             -13.62             inH2O           19:07:50  
   9892             -13.62             inH2O           19:07:51  
   9893             -13.62             inH2O           19:07:52  
   9894             -13.62             inH2O           19:07:53  
   9895             -13.62             inH2O           19:07:54  
   9896             -13.62             inH2O           19:07:55  
   9897             -13.62             inH2O           19:07:56  
   9898             -13.62             inH2O           19:07:57  
   9899             -13.62             inH2O           19:07:58  
   9900             -13.62             inH2O           19:07:59  
   9901             -13.62             inH2O           19:08:00  
   9902             -13.62             inH2O           19:08:01  
   9903             -13.62             inH2O           19:08:02  
   9904             -13.62             inH2O           19:08:03  
   9905             -13.62             inH2O           19:08:04  
   9906             -13.62             inH2O           19:08:05  
   9907             -13.62             inH2O           19:08:06  
   9908             -13.62             inH2O           19:08:07  
   9909             -13.62             inH2O           19:08:08  
   9910             -13.62             inH2O           19:08:09  
   9911             -13.62             inH2O           19:08:10  
   9912             -13.62             inH2O           19:08:11  
   9913             -13.62             inH2O           19:08:12  
   9914             -13.62             inH2O           19:08:13  
   9915             -13.63             inH2O           19:08:14  
   9916             -13.62             inH2O           19:08:15  
   9917             -13.63             inH2O           19:08:16  
   9918             -13.63             inH2O           19:08:17  
   9919             -13.63             inH2O           19:08:18  
   9920             -13.63             inH2O           19:08:19  
   9921             -13.63             inH2O           19:08:20  
   9922             -13.63             inH2O           19:08:21  
   9923             -13.63             inH2O           19:08:22  
   9924             -13.63             inH2O           19:08:23  
   9925             -13.63             inH2O           19:08:24  
   9926             -13.63             inH2O           19:08:25  
   9927             -13.63             inH2O           19:08:26  
   9928             -13.63             inH2O           19:08:27  
   9929             -13.63             inH2O           19:08:28  
   9930             -13.63             inH2O           19:08:29  
   9931             -13.63             inH2O           19:08:30  
   9932             -13.63             inH2O           19:08:31  
   9933             -13.63             inH2O           19:08:32  
   9934             -13.63             inH2O           19:08:33  
   9935             -13.63             inH2O           19:08:34  
   9936             -13.63             inH2O           19:08:35  
   9937             -13.63             inH2O           19:08:36  
   9938             -13.63             inH2O           19:08:37  
   9939             -13.63             inH2O           19:08:38  
   9940             -13.63             inH2O           19:08:39  
   9941             -13.63             inH2O           19:08:40  
   9942             -13.63             inH2O           19:08:41  
   9943             -13.63             inH2O           19:08:42  
   9944             -13.63             inH2O           19:08:43  
   9945             -13.63             inH2O           19:08:44  
   9946             -13.63             inH2O           19:08:45  
   9947             -13.63             inH2O           19:08:46  
   9948             -13.63             inH2O           19:08:47  
   9949             -13.63             inH2O           19:08:48  
   9950             -13.63             inH2O           19:08:49  
   9951             -13.63             inH2O           19:08:50  
   9952             -13.63             inH2O           19:08:51  
   9953             -13.63             inH2O           19:08:52  
   9954             -13.63             inH2O           19:08:53  
   9955             -13.63             inH2O           19:08:54  
   9956             -13.63             inH2O           19:08:55  
   9957             -13.63             inH2O           19:08:56  
   9958             -13.63             inH2O           19:08:57  
   9959             -13.63             inH2O           19:08:58  
   9960             -13.63             inH2O           19:08:59  
   9961             -13.63             inH2O           19:09:00  
   9962             -13.63             inH2O           19:09:01  
   9963             -13.63             inH2O           19:09:02  
   9964             -13.63             inH2O           19:09:03  
   9965             -13.63             inH2O           19:09:04  
   9966             -13.63             inH2O           19:09:05  
   9967             -13.63             inH2O           19:09:06  
   9968             -13.64             inH2O           19:09:07  
   9969             -13.64             inH2O           19:09:08  
   9970             -13.63             inH2O           19:09:09  
   9971             -13.63             inH2O           19:09:10  
   9972             -13.63             inH2O           19:09:11  
   9973             -13.62             inH2O           19:09:12  
   9974             -13.62             inH2O           19:09:13  
   9975             -13.62             inH2O           19:09:14  
   9976             -13.62             inH2O           19:09:15  
   9977             -13.62             inH2O           19:09:16  
   9978             -13.61             inH2O           19:09:17  
   9979             -13.61             inH2O           19:09:18  
   9980             -13.61             inH2O           19:09:19  
   9981             -13.61             inH2O           19:09:20  
   9982             -13.61             inH2O           19:09:21  
   9983             -13.61             inH2O           19:09:22  
   9984             -13.61             inH2O           19:09:23  
   9985             -13.61             inH2O           19:09:24  
   9986             -13.61             inH2O           19:09:25  
   9987             -13.61             inH2O           19:09:26  
   9988             -13.61             inH2O           19:09:27  
   9989             -13.62             inH2O           19:09:28  
   9990             -13.62             inH2O           19:09:29  
   9991             -13.62             inH2O           19:09:30  
   9992             -13.62             inH2O           19:09:31  
   9993             -13.61             inH2O           19:09:32  
   9994             -13.61             inH2O           19:09:33  
   9995             -13.61             inH2O           19:09:34  
   9996             -13.61             inH2O           19:09:35  
   9997             -13.61             inH2O           19:09:36  
   9998             -13.61             inH2O           19:09:37  
   9999             -13.61             inH2O           19:09:38  
  10000             -13.61             inH2O           19:09:39  
  10001             -13.61             inH2O           19:09:40  
  10002             -13.60             inH2O           19:09:41  
  10003             -13.61             inH2O           19:09:42  
  10004             -13.60             inH2O           19:09:43  
  10005             -13.61             inH2O           19:09:44  
  10006             -13.61             inH2O           19:09:45  
  10007             -13.61             inH2O           19:09:46  
  10008             -13.61             inH2O           19:09:47  
  10009             -13.61             inH2O           19:09:48  
  10010             -13.61             inH2O           19:09:49  
  10011             -13.61             inH2O           19:09:50  
  10012             -13.61             inH2O           19:09:51  
  10013             -13.60             inH2O           19:09:52  
  10014             -13.60             inH2O           19:09:53  
  10015             -13.60             inH2O           19:09:54  
  10016             -13.60             inH2O           19:09:55  
  10017             -13.60             inH2O           19:09:56  
  10018             -13.60             inH2O           19:09:57  
  10019             -13.60             inH2O           19:09:58  
  10020             -13.60             inH2O           19:09:59  
  10021             -13.60             inH2O           19:10:00  
  10022             -13.60             inH2O           19:10:01  
  10023             -13.60             inH2O           19:10:02  
